speed,acceleration,power_required_kw,torque_required_nm,battery_soc,battery_temp,aux_load_kw,grade_angle,regen_available,braking,traffic_condition,current_segment,next_segment,driver_profile,trip_id,route_template,label,confidence,reason
39.24,-1.624,-8.14,-100.0,76.28,33.32,0.38,2.0,True,True,light,urban,urban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
35.09,-5.194,-25.0,-100.0,76.34,33.34,0.3,-1.58,True,True,light,urban,urban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
35.23,0.184,1.6,161.74,76.52,33.38,0.3,-0.25,False,False,light,urban,urban,erratic,0,suburban_loop,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
32.22,-3.77,-19.53,-100.0,76.51,33.38,0.48,0.4,True,True,light,urban,urban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
29.94,-2.841,-14.23,-100.0,76.65,33.39,0.51,-1.56,True,True,medium,urban,urban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
26.09,-4.817,-25.0,-100.0,76.75,33.42,0.55,0.88,True,True,medium,urban,urban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
30.09,5.0,44.32,400.0,76.93,33.47,0.59,-0.8,False,False,heavy,urban,urban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
31.81,2.154,24.21,400.0,76.7,33.54,0.65,0.92,False,False,heavy,urban,urban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
29.76,-2.564,-13.33,-100.0,76.58,33.55,0.62,-0.41,True,True,medium,urban,urban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
28.61,-1.435,-8.3,-100.0,76.68,33.58,0.72,1.33,True,True,light,urban,urban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
27.45,-1.453,-6.71,-100.0,76.74,33.61,0.75,0.18,True,True,light,urban,suburban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
27.38,-0.095,1.0,130.46,76.78,33.67,0.64,-1.75,False,False,light,suburban,suburban,erratic,0,suburban_loop,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
30.94,4.455,38.1,400.0,76.78,33.69,0.83,0.46,False,False,light,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
31.1,0.2,6.03,400.0,76.59,33.74,0.77,-0.32,False,False,medium,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
32.29,1.482,21.09,400.0,76.56,33.82,0.61,-0.42,False,False,light,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
36.29,5.0,48.05,400.0,76.45,33.84,0.59,0.97,False,False,light,suburban,suburban,erratic,0,suburban_loop,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
36.45,0.2,10.81,400.0,76.21,33.92,0.66,0.92,False,False,medium,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
32.88,-4.453,-22.35,-100.0,76.16,33.93,0.54,-0.44,True,True,light,suburban,suburban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
33.04,0.2,7.39,400.0,76.32,33.98,0.77,-0.14,False,False,medium,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
33.72,0.849,11.62,400.0,76.28,34.05,0.76,-0.11,False,False,medium,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
35.49,2.215,20.64,400.0,76.22,34.11,0.81,-0.72,False,False,light,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
35.17,-0.408,1.0,101.55,76.12,34.18,0.8,-1.77,False,False,light,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
39.17,5.0,49.31,400.0,76.12,34.22,0.85,-0.39,False,False,light,suburban,suburban,erratic,0,suburban_loop,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
41.61,3.055,30.54,400.0,75.87,34.25,0.87,0.88,False,False,medium,suburban,suburban,erratic,0,suburban_loop,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
38.73,-3.608,-19.14,-100.0,75.72,34.28,0.75,0.32,True,True,light,suburban,suburban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
38.93,0.251,8.84,400.0,75.86,34.34,0.54,0.33,False,False,light,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
40.24,1.636,17.46,400.0,75.81,34.4,0.37,0.9,False,False,light,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
40.93,0.87,5.44,400.0,75.72,34.47,0.35,-1.27,False,False,light,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
41.86,1.159,18.25,400.0,75.7,34.52,0.39,0.62,False,False,medium,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
42.02,0.2,3.05,259.53,75.61,34.55,0.36,-1.69,False,False,medium,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
42.35,0.409,4.82,400.0,75.59,34.57,0.41,-1.78,False,False,medium,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
40.05,-2.873,-15.74,-100.0,75.57,34.6,0.49,-0.63,True,True,medium,suburban,suburban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
40.08,0.042,2.67,237.55,75.68,34.67,0.43,-1.15,False,False,light,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
40.24,0.2,8.31,400.0,75.67,34.7,0.3,-0.22,False,False,medium,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
40.4,0.2,10.03,400.0,75.63,34.72,0.36,1.19,False,False,light,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
35.99,-5.517,-25.0,-100.0,75.58,34.74,0.3,-0.46,True,True,light,suburban,suburban,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
37.91,2.405,28.86,400.0,75.76,34.8,0.3,0.24,False,False,light,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
38.07,0.2,11.34,400.0,75.61,34.86,0.3,1.36,False,False,light,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
38.06,-0.013,5.62,400.0,75.56,34.93,0.59,-0.68,False,False,medium,suburban,suburban,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
38.2,0.173,11.58,400.0,75.53,35.0,0.7,0.76,False,False,light,suburban,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
41.12,3.656,33.92,400.0,75.47,35.07,0.7,-1.25,False,False,heavy,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
43.88,3.448,31.31,400.0,75.3,35.09,0.46,-0.31,False,False,light,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
44.89,1.262,15.36,400.0,75.14,35.11,0.41,-0.27,False,False,heavy,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
45.71,1.027,13.13,400.0,75.07,35.19,0.42,0.58,False,False,light,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
49.71,5.0,46.24,400.0,75.0,35.22,0.42,-1.04,False,False,heavy,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
49.87,0.2,10.4,400.0,74.77,35.28,0.52,0.68,False,False,light,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
50.03,0.2,10.47,400.0,74.72,35.31,0.46,-0.81,False,False,medium,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
51.01,1.217,13.1,400.0,74.67,35.34,0.41,-0.8,False,False,medium,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
55.01,5.0,47.01,400.0,74.6,35.39,0.36,0.31,False,False,heavy,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
59.01,5.0,52.04,400.0,74.36,35.43,0.3,0.39,False,False,light,arterial,arterial,erratic,0,suburban_loop,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
58.76,-0.304,3.88,235.59,74.1,35.45,0.36,-0.88,False,False,heavy,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
56.37,-2.994,-13.84,-100.0,74.09,35.47,0.31,0.15,True,True,medium,arterial,arterial,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
57.52,1.438,15.08,400.0,74.19,35.52,0.4,-2.16,False,False,heavy,arterial,arterial,erratic,0,suburban_loop,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
56.05,-1.833,-7.69,-100.0,74.11,35.54,0.47,0.76,True,True,heavy,arterial,arterial,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
53.86,-2.738,-14.46,-100.0,74.17,35.56,0.4,-0.93,True,True,light,arterial,arterial,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
57.8,4.92,45.48,400.0,74.28,35.62,0.32,-1.55,False,False,light,arterial,arterial,erratic,0,suburban_loop,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
56.03,-2.216,-10.24,-100.0,74.05,35.62,0.6,-1.38,True,True,heavy,arterial,arterial,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
57.34,1.644,29.71,400.0,74.13,35.67,0.47,2.56,False,False,heavy,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
59.84,3.118,25.12,400.0,73.98,35.71,0.54,-3.65,False,False,heavy,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
59.91,0.09,5.26,313.4,73.85,35.78,0.51,-2.49,False,False,medium,arterial,arterial,erratic,0,suburban_loop,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
58.13,-2.222,-11.55,-100.0,73.83,35.8,0.55,-0.06,True,True,medium,arterial,arterial,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
57.67,-0.576,-2.88,-100.0,73.91,35.8,0.36,0.06,True,True,medium,arterial,arterial,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
56.27,-1.745,-8.06,-100.0,73.93,35.82,0.41,1.4,True,True,heavy,arterial,arterial,erratic,0,suburban_loop,REGEN,1.0,Smart heuristic target with stochastic noise
1.86,0.5,0.0,0.0,27.33,25.38,2.56,0.22,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,IDLE_STOP,1.0,Smart heuristic target with stochastic noise
0.0,-0.5,-4.54,-100.0,27.31,25.38,2.52,0.03,False,True,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
0.0,-0.5,-2.67,-100.0,27.29,25.37,2.56,1.04,False,True,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
3.46,4.325,37.57,400.0,27.27,25.39,2.52,0.16,False,False,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
3.67,0.268,3.01,400.0,27.08,25.42,2.7,-1.83,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
0.2,-0.5,-2.23,-100.0,27.07,25.41,2.54,-1.06,False,True,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
0.0,-0.5,-4.05,-100.0,27.05,25.39,2.5,0.45,False,True,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
0.0,-0.5,-2.47,-100.0,27.03,25.37,2.54,0.15,False,True,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
0.16,0.2,0.0,0.0,27.01,25.37,2.65,-0.62,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,IDLE_STOP,1.0,Smart heuristic target with stochastic noise
3.0,3.554,29.03,400.0,26.99,25.4,2.54,-0.06,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
3.56,0.693,9.13,400.0,26.84,25.47,2.54,-1.35,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
3.72,0.2,1.0,400.0,26.79,25.51,2.47,-2.18,False,False,heavy,stop_go,stop_go,erratic,1,city_delivery,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
5.01,1.613,15.24,400.0,26.79,25.55,2.36,-0.65,False,False,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
5.27,0.328,4.76,400.0,26.71,25.58,2.41,-0.27,False,False,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
7.74,3.093,31.92,400.0,26.69,25.63,2.28,0.1,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
11.46,4.65,40.14,400.0,26.53,25.65,2.2,-0.56,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
10.33,-1.414,-6.84,-100.0,26.33,25.65,2.21,0.97,True,True,heavy,stop_go,stop_go,erratic,1,city_delivery,REGEN,1.0,Smart heuristic target with stochastic noise
2.21,-1.11,-5.12,-100.0,26.38,25.65,2.32,0.25,False,True,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
4.41,2.751,26.29,400.0,26.38,25.68,2.48,0.66,False,False,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
6.54,2.664,23.45,400.0,26.25,25.72,2.35,-0.79,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
5.19,-1.692,-8.95,-100.0,26.14,25.72,2.31,0.66,False,True,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
7.98,3.493,34.61,400.0,26.14,25.75,2.23,0.92,False,False,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
9.98,2.496,22.78,400.0,25.96,25.78,2.35,0.77,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
12.11,2.666,22.1,400.0,25.85,25.8,2.52,-0.6,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
3.52,-0.145,1.0,400.0,25.74,25.83,2.38,-0.2,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
3.68,0.2,1.0,400.0,25.73,25.85,2.42,-2.16,False,False,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
6.12,3.054,27.44,400.0,25.73,25.92,2.44,-0.63,False,False,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
7.47,1.689,11.84,400.0,25.59,25.94,2.46,-0.8,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
8.23,0.941,7.53,400.0,25.53,25.98,2.48,-1.05,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
9.74,1.897,19.46,400.0,25.49,26.01,2.56,0.06,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
11.05,1.635,20.67,400.0,25.4,26.08,2.6,2.21,False,False,medium,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
11.65,0.744,10.09,400.0,25.29,26.13,2.63,-0.35,False,False,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
15.65,5.0,41.71,400.0,25.24,26.14,2.73,-0.69,False,False,heavy,stop_go,stop_go,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
12.76,-3.613,-17.47,-100.0,25.03,26.16,2.79,0.33,True,True,heavy,stop_go,stop_go,erratic,1,city_delivery,REGEN,1.0,Smart heuristic target with stochastic noise
13.07,0.39,16.0,400.0,25.17,26.23,2.62,1.25,False,False,heavy,stop_go,urban,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
13.23,0.2,4.45,400.0,25.09,26.25,2.67,-1.22,False,False,light,urban,urban,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
17.23,5.0,39.53,400.0,25.07,26.32,2.5,-1.86,False,False,medium,urban,urban,erratic,1,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
21.23,5.0,45.27,400.0,24.87,26.35,2.5,0.73,False,False,heavy,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
22.45,1.528,15.39,400.0,24.65,26.39,2.48,-0.81,False,False,heavy,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
23.18,0.911,15.35,400.0,24.57,26.47,2.56,0.44,False,False,light,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
21.59,-1.983,-10.01,-100.0,24.49,26.49,2.41,-0.65,True,True,heavy,urban,urban,erratic,1,city_delivery,REGEN,1.0,Smart heuristic target with stochastic noise
21.75,0.2,8.05,400.0,24.57,26.54,2.63,0.23,False,False,light,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
21.91,0.2,3.59,400.0,24.53,26.61,2.63,-0.92,False,False,medium,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
25.08,3.959,37.16,400.0,24.52,26.67,2.57,-1.39,False,False,heavy,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
25.36,0.35,10.35,400.0,24.33,26.71,2.33,-0.08,False,False,medium,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
26.96,1.993,18.67,400.0,24.28,26.73,2.34,0.55,False,False,light,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
29.13,2.717,23.84,400.0,24.18,26.75,2.38,-1.85,False,False,medium,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
30.53,1.754,22.21,400.0,24.07,26.8,2.19,-1.28,False,False,medium,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
32.17,2.054,25.56,400.0,23.95,26.85,2.41,0.36,False,False,heavy,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
31.93,-0.3,6.28,400.0,23.83,26.92,2.67,-0.43,False,False,medium,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
29.75,-2.735,-16.44,-100.0,23.8,26.94,2.71,-0.43,True,True,medium,urban,urban,erratic,1,city_delivery,REGEN,1.0,Smart heuristic target with stochastic noise
28.95,-1.0,-4.72,-100.0,23.93,26.96,2.76,1.37,True,True,medium,urban,urban,erratic,1,city_delivery,REGEN,1.0,Smart heuristic target with stochastic noise
32.95,5.0,51.05,400.0,23.96,26.99,2.87,0.42,False,False,light,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
33.11,0.2,11.78,400.0,23.71,27.01,2.72,0.17,False,False,light,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
31.61,-1.873,-8.53,-100.0,23.65,27.03,2.8,1.05,True,True,light,urban,urban,erratic,1,city_delivery,REGEN,1.0,Smart heuristic target with stochastic noise
31.56,-0.057,4.79,400.0,23.72,27.07,2.95,-0.97,False,False,heavy,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
32.7,1.426,12.52,400.0,23.69,27.11,2.97,-1.19,False,False,medium,urban,urban,erratic,1,city_delivery,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
